id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count
504827,en,The Bob's Burgers Movie,"When a ruptured water main creates an enormous sinkhole right in front of Bob's Burgers, it blocks the entrance indefinitely and ruins the Belchers’ plans for a successful summer. While Bob and Linda struggle to keep the business afloat, the kids try to solve a mystery that could save their family's restaurant. As the dangers mount, these underdogs help each other find hope and fight to get back behind the counter, where they belong.",13.629,2022-05-26,The Bob's Burgers Movie,7.0,299
48303,fr,Copie conforme,"In Tuscany to promote his latest book, a middle-aged English writer meets a French woman who leads him to the village of Lucignano.",6.787,2010-05-19,Certified Copy,6.955,397
24469,en,Fish Tank,"Mia is a rebellious teenager on the verge of being kicked out of school. Her hard-partying mother, Joanne, neglects Mia's welfare in favor of her own, and her younger sister hangs out with a much older crowd. Sparks fly between Mia and Connor, Joanne's new boyfriend, and he encourages Mia to pursue her interest in dance. As the boundaries of the relationships become blurred, Mia and Joanne compete for Connor's affection.",11.913,2009-09-11,Fish Tank,7.0,828
22826,it,Il mostro,"A vicious serial sex killer is on the loose, and landscape gardener and shop-window outfitter Loris is the prime suspect, thanks to his unfortunate habit of getting caught in compromising situations (for which there is always a totally innocent explanation that the police fail to spot). Undercover policewoman Jessica is assigned by eccentric police psychologist Taccone to follow Loris and ...",11.913,1994-10-22,The Monster,6.962,606
16153,en,Alice Doesn't Live Here Anymore,"After her husband dies, Alice and her son, Tommy, leave their small New Mexico town for California, where Alice hopes to make a new life for herself as a singer. Money problems force them to settle in Arizona instead, where Alice takes a job as waitress in a small diner.",19.788,1974-12-09,Alice Doesn't Live Here Anymore,6.962,453
628534,en,The White Tiger,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,14.909,2021-01-13,The White Tiger,6.961,874
380111,ru,Экипаж,"A story about bravery, self-sacrifice and human dignity put on trial by the merciless power of nature. A young pilot is fired from military air force after disobeying an absurd order. He gets a job as a co-pilot with a civil airline. Being brutally honest and direct, he is not on best terms with his new colleagues. During a flight to Asia his crew receives a distress message from a volcanic island and makes a decision to attempt a rescue mission. Will it be a success? Will they survive the disaster? They have a single chance to find that out: by being a team and sticking up for one another.",9.207,2016-04-21,Flight Crew,6.961,268
2758,en,Addams Family Values,"Siblings Wednesday and Pugsley Addams will stop at nothing to get rid of Pubert, the new baby boy adored by parents Gomez and Morticia. Things go from bad to worse when the new ""black widow"" nanny, Debbie Jellinsky, launches her plan to add Fester to her collection of dead husbands.",48.66,1993-11-19,Addams Family Values,6.962,2977
1630,en,The People vs. Larry Flynt,"Larry Flynt is the hedonistically obnoxious, but indomitable, publisher of Hustler magazine. The film recounts his struggle to make an honest living publishing his girlie magazine and how it changes into a battle to protect the freedom of speech for all people.",17.851,1996-12-25,The People vs. Larry Flynt,6.961,1100
1382,en,Me and You and Everyone We Know,"Single dad Richard meets Christine, a starving artist who moonlights as a cabbie. They awkwardly attempt to start a romance, but Richard’s divorce has left him emotionally damaged. Meanwhile, Richard’s sons—one a teenager, the other 6-years-old—take part in clumsy experiments with the opposite sex.",7.197,2005-06-17,Me and You and Everyone We Know,7.0,320
632856,en,Spirited,"Each Christmas Eve, the Ghost of Christmas Present selects one dark soul to be reformed by a visit from three spirits. But this season, he picked the wrong Scrooge. Clint Briggs turns the tables on his ghostly host until Present finds himself reexamining his own past, present and future.",45.397,2022-11-10,Spirited,7.0,591
412117,en,The Secret Life of Pets 2,"Max the terrier must cope with some major life changes when his owner gets married and has a baby. When the family takes a trip to the countryside, nervous Max has numerous run-ins with canine-intolerant cows, hostile foxes and a scary turkey. Luckily for Max, he soon catches a break when he meets Rooster, a gruff farm dog who tries to cure the lovable pooch of his neuroses.",48.822,2019-05-24,The Secret Life of Pets 2,6.96,3023
76492,en,Hotel Transylvania,"Welcome to Hotel Transylvania, Dracula's lavish five-stake resort, where monsters and their families can live it up and no humans are allowed. One special weekend, Dracula has invited all his best friends to celebrate his beloved daughter Mavis's 118th birthday. For Dracula catering to all of these legendary monsters is no problem but the party really starts when one ordinary guy stumbles into the hotel and changes everything!",67.332,2012-09-20,Hotel Transylvania,7.0,8586
25103,en,Night of the Demon,"American professor John Holden arrives in London for a conference on parapsychology only to discover that the colleague he was supposed to meet was killed in a freak accident the day before. It turns out that the deceased had been investigating a cult lead by Dr. Julian Karswell. Though a skeptic, Holden is suspicious of the devil-worshiping Karswell. Following a trail of mysterious manuscripts, Holden enters a world that makes him question his faith in science.",13.973,1957-11-09,Night of the Demon,6.96,269
11971,en,Much Ado About Nothing,"In this Shakespearean farce, Hero and her groom-to-be, Claudio, team up with Claudio's commanding officer, Don Pedro, the week before their wedding to hatch a matchmaking scheme. Their targets are sharp-witted duo Benedick and Beatrice -- a tough task indeed, considering their corresponding distaste for love and each other. Meanwhile, meddling Don John plots to ruin the wedding.",17.638,1993-05-07,Much Ado About Nothing,6.96,717
9880,en,The Princess Diaries,"A socially awkward but very bright 15-year-old girl being raised by a single mom discovers that she is the princess of a small European country because of the recent death of her long-absent father, who, unknown to her, was the crown prince of Genovia. She must make a choice between continuing the life of a San Francisco teen or stepping up to the throne.",63.242,2001-08-03,The Princess Diaries,7.0,4907
9555,en,Rabbit-Proof Fence,"In 1931, three Aboriginal girls escape after being plucked from their homes to be trained as domestic staff, and set off on a trek across the Outback.",10.537,2002-02-04,Rabbit-Proof Fence,6.96,335
651,en,M*A*S*H,The staff of a Korean War field hospital use humor and hijinks to keep their sanity in the face of the horror of war.  Preserved by the Academy Film Archive in partnership with Twentieth Century Fox Film Corporation in 2000.,14.533,1970-02-18,M*A*S*H,6.96,1020
37495,en,Four Lions,"Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking point. As the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce.",9.319,2010-05-07,Four Lions,7.0,1114
11337,en,Stardust Memories,"While attending a retrospect of his work, a filmmaker recalls his life and his loves: the inspirations for his films.",9.247,1980-09-26,Stardust Memories,6.96,425
8195,en,Ronin,"A briefcase with undisclosed contents – sought by Irish terrorists and the Russian mob – makes its way into criminals' hands. An Irish liaison assembles a squad of mercenaries, or 'ronin', and gives them the thorny task of recovering the case.",19.239,1998-09-25,Ronin,6.96,2336
854,en,The Mask,"When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.",68.237,1994-07-29,The Mask,6.959,10206
703771,en,Deathstroke: Knights & Dragons - The Movie,The assassin Deathstroke tries to save his family from the wrath of H.I.V.E. and the murderous Jackal.,15.093,2020-08-04,Deathstroke: Knights & Dragons - The Movie,6.958,437
450489,en,Irreplaceable You,"A stunning cancer diagnosis spurs Abbie to seek a future girlfriend for fiancé and childhood sweetheart Sam, who's clueless when it comes to dating.",7.681,2018-02-16,Irreplaceable You,6.958,690
441829,en,Team Thor: Part 2,"A continuation of the documentary spoof of what Thor and his roommate Darryl were up to during the events of ""Captain America: Civil War"". While Cap and Iron Man duke it out, Thor tries to pay Darryl his rent in Asgardian coins.",9.18,2017-02-14,Team Thor: Part 2,6.958,325
25670,en,Foreign Correspondent,"American crime reporter John Jones is reassigned to Europe as a foreign correspondent to cover the imminent war. When he walks into the middle of an assassination and stumbles on a spy ring, he seeks help from a beautiful politician’s daughter and an urbane English journalist to uncover the truth.",14.806,1940-08-16,Foreign Correspondent,7.0,382
1272,en,Sunshine,"Fifty years into the future, the sun is dying, and Earth is threatened by arctic temperatures. A team of astronauts is sent to revive the Sun — but the mission fails. Seven years later, a new team is sent to finish the mission as mankind’s last hope.",21.761,2007-04-05,Sunshine,6.958,3753
820722,es,El buen patrón,"Julio Blanco is the proprietor of Básculas Blanco, a Spanish company producing industrial scales in a provincial Spanish town, which awaits the imminent visit from a committee that will decide if they merit a local Business Excellence award: everything has to be perfect when the time comes. Working against the clock, Blanco pulls out all the stops to address and resolve issues with his employees, crossing every imaginable line in the process.",7.646,2021-10-15,The Good Boss,6.957,403
734265,en,Love Hard,"An LA girl, unlucky in love, falls for an East Coast guy on a dating app and decides to surprise him for Christmas, only to discover that she's been catfished. But the object of her affection actually lives in the same town, and the guy who duped her offers to set them up if she pretends to be his own girlfriend for the holidays.",16.266,2021-11-05,Love Hard,6.957,1455
646389,en,Plane,"After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",49.585,2023-01-12,Plane,7.0,2212
599281,en,Fear of Rain,"A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a normal life, without exposing their own tragic secrets, and the only person who believes her is Caleb – a boy she isn’t even sure exists.",22.956,2021-02-12,Fear of Rain,7.0,518
227735,en,Dolphin Tale 2,The team of people who saved Winter's life reassemble in the wake of her surrogate mother's passing in order to find her a companion so she can remain at the Clearwater Marine Hospital.,10.517,2014-09-11,Dolphin Tale 2,6.957,345
23446,ja,ワンピース ねじまき島の冒険,"Relaxing on a cozy beach, the Straw Hat Pirates are taking a rest from their quest. Right until Luffy noticed the Going Merry has been hijacked and sailed off from the beach. This leads them to search the ship and find the thief who took it from them. They ran into a duo named the Theif Brothers, who informed them that their ship was stolen by a group of pirates called the Trump Kyoudai. When they encountered the Trump Pirates, Nami ended up getting kidnapped as well as Luffy's hat. They tracked down the pirates to their base on Clockwork Island. Now Luffy, Zoro, Sanji, Usopp, and the Theif Brothers must reclaim the Going Merry, Save Nami, and get back Shank's straw hat.",21.795,2001-03-03,One Piece: Clockwork Island Adventure,6.957,266
13809,en,RocknRolla,"When a Russian mobster sets up a real estate scam that generates millions of pounds, various members of London's criminal underworld pursue their share of the fortune. Various shady characters, including Mr One-Two, Stella the accountant, and Johnny Quid, a druggie rock-star, try to claim their slice.",19.445,2008-09-04,RocknRolla,7.0,2932
11689,it,I due superpiedi quasi piatti,An attempted robbery turns to be an unexpected recruitment when two unemployed men mistakenly break into a police office instead of a store.,17.193,1977-04-01,Crime Busters,6.957,629
11616,it,Nati con la camicia,"After Doug picks up hitchhiking Rosco with his truck, they are mistaken for two bank robbers by the traffic police. They manage to escape  only to be confused for two secret agents while trying to take a flight at the airport.",19.013,1983-02-01,Go for It,6.957,489
6878,en,Homeward Bound: The Incredible Journey,"Before the Seavers leave for a family vacation to San Francisco, they drop off their pets -- Chance, an adventurous American bulldog; Shadow, a wise golden retriever; and Sassy, a cautious cat -- at a friend's ranch. But when the animals start to worry that they've been left for good, the three embark together on a treacherous and thrilling journey to find their way back home through the California wilderness.",24.28,1993-02-03,Homeward Bound: The Incredible Journey,7.0,1005
1072790,en,Anyone But You,"After an amazing first date, Bea and Ben’s fiery attraction turns ice cold — until they find themselves unexpectedly reunited at a destination wedding in Australia. So they do what any two mature adults would do: pretend to be a couple.",117.768,2023-12-21,Anyone But You,6.956,2184
725201,en,The Gray Man,"When a shadowy CIA agent uncovers damning agency secrets, he's hunted across the globe by a sociopathic rogue operative who's put a bounty on his head.",45.288,2022-07-13,The Gray Man,7.0,3606
717980,en,Sharper,"A small, wealthy family in New York City gets progressively torn apart by secrets, lies, and the theft that orchestrates all of it.",22.816,2023-02-10,Sharper,7.0,502
430161,es,El faro de las orcas,A mother travels to Patagonia with her autistic son with the hope that a ranger and a pod of wild orcas can help him find an emotional connection.,8.603,2016-12-16,The Lighthouse of the Orcas,6.956,204
12225,en,Cashback,"After a painful breakup, Ben develops insomnia. To kill time, he starts working the late night shift at the local supermarket, where his artistic imagination runs wild.",20.69,2007-01-17,Cashback,6.956,1227
12153,en,White Chicks,"Two FBI agent brothers, Marcus and Kevin Copeland, accidentally foil a drug bust. To avoid being fired they accept a mission escorting a pair of socialites to the Hamptons--but when the girls are disfigured in a car accident, they refuse to go. Left without options, Marcus and Kevin decide to pose as the sisters, transforming themselves from black men into rich white women.",117.72,2004-06-23,White Chicks,6.955,3987
11576,en,"It's a Mad, Mad, Mad, Mad World","A group of strangers come across a man dying after a car crash who proceeds to tell them about the $350,000 he buried in California. What follows is the madcap adventures of those strangers as each attempts to claim the prize for himself.",24.808,1963-11-07,"It's a Mad, Mad, Mad, Mad World",6.956,582
8072,fr,"Alphaville, une étrange aventure de Lemmy Caution","Lemmy Caution is on a mission to eliminate Professor Von Braun, the creator of a malevolent computer that rules the city of Alphaville. Befriended by the scientist’s daughter Natasha, Lemmy must unravel the mysteries of the strictly logical Alpha 60 and teach Natasha the meaning of the word “love.”",17.918,1965-05-05,Alphaville,7.0,534
2972,de,"Der Golem, wie er in die Welt kam","In 16th-century Prague, a rabbi creates the Golem - a giant creature made of clay. Using sorcery, he brings the creature to life in order to protect the Jews of Prague from persecution.",6.899,1920-10-28,The Golem: How He Came Into the World,6.956,206
586,en,Wag the Dog,"During the final weeks of a presidential race, the President is accused of sexual misconduct. To distract the public until the election, the President's adviser hires a Hollywood producer to help him stage a fake war.",13.091,1997-12-25,Wag the Dog,7.0,929
868759,en,Ghosted,"Salt-of-the-earth Cole falls head over heels for enigmatic Sadie—but then makes the shocking discovery that she's a secret agent. Before they can decide on a second date, Cole and Sadie are swept away on an international adventure to save the world.",77.337,2023-04-18,Ghosted,6.955,1770
86130,en,Pixie Hollow Games,"Rosetta and new arrival Chloe band together to try to break the garden fairies' legendary losing streak in the Pixie Hollow Games, a sports spectacle filled with pixie pageantry, fantastic fairy events and hilarious surprises.",24.58,2011-12-24,Pixie Hollow Games,7.0,286
33667,en,Gentleman's Agreement,A magazine writer poses as a Jew to expose anti-Semitism.,12.447,1947-11-11,Gentleman's Agreement,6.955,247
11509,en,Silverado,"Four unwitting heroes cross paths on their journey to the sleepy town of Silverado. Little do they know the town where their family and friends reside has been taken over by a corrupt sheriff and a murderous posse. It's up to the sharp-shooting foursome to save the day, but first they have to break each other out of jail, and learn who their real friends are.",23.384,1985-07-10,Silverado,7.0,710
1165,en,The Queen,"The Queen is an intimate behind the scenes glimpse at the interaction between HM Elizabeth II and Prime Minister Tony Blair during their struggle, following the death of Diana, to reach a compromise between what was a private tragedy for the Royal family and the public's demand for an overt display of mourning.",14.04,2006-09-15,The Queen,6.955,1279
685691,es,"Bardo, falsa crónica de unas cuantas verdades","A renowned Mexican journalist and documentary filmmaker living in Los Angeles, after being named the recipient of a prestigious international award, is compelled to return to his native country, unaware that this simple trip will push him to an existential limit.",9.452,2022-10-27,"BARDO, False Chronicle of a Handful of Truths",6.954,218
858815,id,Penyalin Cahaya,"When photos of her at a party cause her to lose a scholarship, a student investigates whether something devastating happened to her that night.",13.393,2021-10-08,Photocopier,7.0,256
458253,en,Missing Link,"The charismatic Sir Lionel Frost considers himself to be the world's foremost investigator of myths and monsters. Trouble is, none of his small-minded, high-society peers seems to recognize this. Hoping to finally gain acceptance from these fellow adventurers, Sir Lionel travels to the Pacific Northwest to prove the existence of a legendary creature known as the missing link.",14.614,2019-04-04,Missing Link,6.953,840
178682,en,The Wizards Return: Alex vs. Alex,"While trying to prove to her family she can be mature and responsible, teen wizard Alex Russo conjures up a spell to rid herself of her bad qualities, unintentionally creating a Good and Evil Alex. When Evil Alex gets involved in a plan to take over the world by a dark wizard, Good Alex must find a way to save her family, humankind, and ultimately herself in an epic Good vs. Evil battle.",11.039,2013-06-01,The Wizards Return: Alex vs. Alex,6.97,729
65215,en,Family Guy Presents: Stewie Griffin: The Untold Story,"The major sub-plot circles around the youngest Griffin, Stewie, who has a near-death experience at a pool when a lifeguard chair falls on him, but he survives. After having a vision of being in Hell, he decides to change his ways, but this doesn't last long. While watching television, he and Brian spot a man that looks like Stewie. Brian is convinced that he is Stewie's real father, until Stewie learns that the man is actually himself as an adult, taking a vacation from his own time period. Baby Stewie visits thirty years later to discover that his adult self, going by the name Stu, is a single blue-collar middle-aged virgin working at a Circuit City-type store. Meanwhile, Peter and Lois are trying to teach their two older kids, Meg and Chris, to date. In the future, Chris, who hasn't changed much, is working as a cop and is married to a foul-mouthed hustler named Vanessa. Meg is now called Ron, since she had a sex-change after college.",15.764,2005-07-23,Family Guy Presents: Stewie Griffin: The Untold Story,6.953,379
23330,en,The Ballad of Cable Hogue,"Double-crossed and left without water in the desert, Cable Hogue is saved when he finds a spring. It is in just the right spot for a much needed rest stop on the local stagecoach line, and Hogue uses this to his advantage. He builds a house and makes money off the stagecoach passengers. Hildy, a prostitute from the nearest town, moves in with him. Hogue has everything going his way until the advent of the automobile ends the era of the stagecoach.",8.832,1970-03-18,The Ballad of Cable Hogue,6.953,200
14506,en,The Adventures of Baron Munchausen,An account of Baron Munchausen's supposed travels and fantastical experiences with his band of misfits.,12.711,1988-12-07,The Adventures of Baron Munchausen,6.953,875
11367,it,Pari e dispari,A bumbling government agent recruits a trucker whose gambling knowledge can help crack an illegal Florida operation.,0.617,1978-10-28,Odds and Evens,7.0,384
10643,ja,ゴジラ2000 ミレニアム,An independent group of researchers called the Godzilla Prediction Network (GPN) actively track Godzilla as he makes landfall in Nemuro.  Matters are further complicated when a giant meteor is discovered in the Ibaragi Prefecture. The mysterious rock begins to levitate as it's true intentions for the world and Godzilla are revealed.,10.217,1999-12-11,Godzilla 2000: Millennium,6.953,264
1573,en,Die Hard 2,"One year after his heroics in Los Angeles, John McClane is an off-duty cop who is the wrong guy in the wrong place at the wrong time. On a snowy Christmas Eve, as he waits for his wife's plane to land at Washington Dulles International Airport, terrorists take over the air traffic control system in a plot to free a South American army general and drug smuggler being flown into the US to face drug charges. It's now up to McClane to take on the terrorists, while coping with an inept airport police chief, an uncooperative anti-terrorist squad, and the life of his wife and everyone else trapped in planes circling overhead.",61.25,1990-07-03,Die Hard 2,7.0,5739
491472,en,At Eternity's Gate,"Famed but tormented artist Vincent van Gogh spends his final years in Arles, France, painting masterworks of the natural world that surrounds him.",15.02,2018-11-15,At Eternity's Gate,6.952,1444
468225,en,The Starling,A woman adjusting to life after a loss contends with a feisty bird that's taken over her garden — and a husband who's struggling to find a way forward.,8.543,2021-09-17,The Starling,6.952,284
53596,es,También la lluvia,"As a director and his crew shoot a controversial film about Christopher Columbus in Cochabamba, Bolivia, local people rise up against plans to privatize the water supply.",8.164,2011-01-05,Even the Rain,7.0,263
38366,it,Il ciclone,"The everyday life of accountant Levante, his family and the other people of a small town in the Tuscan countryside is taken by storm by the serendipitous arrival of five gorgeous Spanish flamenco dancers.",5.924,1996-12-20,The Cyclone,6.952,730
9542,en,The Hitcher,"On a stormy night, young Jim, who transports a luxury car from Chicago to California to deliver it to its owner, feeling tired and sleepy, picks up a mysterious hitchhiker, who has appeared out of nowhere, thinking that a good conversation will help him not to fall asleep. He will have enough time to deeply regret such an unmeditated decision.",19.776,1986-01-17,The Hitcher,7.0,900
8653,ko,섬,"Mute Hee-Jin is working as a clerk in a fishing resort in the Korean wilderness; selling baits, food and occasionally her body to the fishing tourists. One day she falls in love with Hyun-Shik, who is on the run from the police, and rescues him with a fish hook when he tries to commit suicide.",11.785,2000-04-22,The Isle,7.0,322
3053,en,The Fearless Vampire Killers,"A noted professor and his dim-witted apprentice fall prey to their inquiring vampires, while on the trail of the ominous damsel in distress.",18.728,1967-11-13,The Fearless Vampire Killers,6.951,738
459950,en,Feed,"Olivia and Matthew Grey, 18-year-old twins born into a world of privilege and high expectations. There are almost no boundaries between them - even their dreams are connected.",10.13,2017-04-05,Feed,7.0,213
339692,en,Shot Caller,A newly-released prison gangster is forced by the leaders of his gang to orchestrate a major crime with a brutal rival gang on the streets of Southern California.,38.77,2017-07-13,Shot Caller,6.951,2009
11006,en,Smokey and the Bandit,"A race car driver tries to transport an illegal beer shipment from Texas to Atlanta in under 28 hours, picking up a reluctant bride-to-be on the way.",20.077,1977-05-26,Smokey and the Bandit,6.951,709
9732,en,The Lion King II: Simba's Pride,"The circle of life continues for Simba, now fully grown and in his rightful place as the king of Pride Rock. Simba and Nala have given birth to a daughter, Kiara who's as rebellious as her father was. But Kiara drives her parents to distraction when she catches the eye of Kovu, the son of the evil lioness, Zira. Will Kovu steal Kiara's heart?",67.393,1998-10-24,The Lion King II: Simba's Pride,7.0,4374
255718,en,Barbie: The Pearl Princess,"Barbie plays Lumina, a mermaid girl with the power to change the color of pearls. Cheerful and creative, Lumina finds herself working in a mermaid salon customizing fabulous hairstyles. And when Lumina has the chance to attend the royal ball, her friends adorn her with a gown fit for a princess. At the ball, villains try to seize power over the kingdom, and Lumina finds within herself an unexpected power that proves she is much more than a hair stylist.",21.867,2014-02-15,Barbie: The Pearl Princess,7.0,329
16093,en,Carnival of Souls,"Mary Henry ends up the sole survivor of a fatal car accident through mysterious circumstances. Trying to put the incident behind her, she moves to Utah and takes a job as a church organist. But her fresh start is interrupted by visions of a fiendish man. As the visions begin to occur more frequently, Mary finds herself drawn to the deserted carnival on the outskirts of town. The strangely alluring carnival may hold the secret to her tragic past.",15.728,1962-11-02,Carnival of Souls,6.95,459
2048,en,"I, Robot","In 2035, where robots are commonplace and abide by the three laws of robotics, a technophobic cop investigates an apparent suicide. Suspecting that a robot may be responsible for the death, his investigation leads him to believe that humanity may be in danger.",60.539,2004-07-15,"I, Robot",6.95,11693
1643,it,Ultimo tango a Parigi,A recently widowed American begins an anonymous sexual relationship with a young Parisian woman.,24.364,1972-12-15,Last Tango in Paris,7.0,1202
560008,en,Minamata,War photographer W. Eugene Smith travels back to Japan where he documents the devastating effect of mercury poisoning in coastal communities.,9.473,2020-03-13,Minamata,6.949,277
508935,zh,八佰,"In 1937, eight hundred Chinese soldiers fight under siege from a warehouse in the middle of the Shanghai battlefield, completely surrounded by the Japanese army.",20.141,2020-08-14,The Eight Hundred,6.9,263
407890,en,Lean on Pete,"Charley Thompson, a teenager living with his single father, gets a summer job working for horse trainer Del Montgomery. Bonding with an aging racehorse named Lean on Pete, Charley is horrified to learn he is bound for slaughter, and so he steals the horse, and the duo embark on an odyssey across the new American frontier.",9.726,2018-04-06,Lean on Pete,6.949,326
274870,en,Passengers,"A spacecraft traveling to a distant colony planet and transporting thousands of people has a malfunction in its sleep chambers. As a result, two passengers are awakened 90 years early.",44.677,2016-12-21,Passengers,6.949,13201
42112,fr,L'Argent,"A forged 500-franc note is passed from person to person and shop to shop, until it falls into the hands of a genuine innocent who doesn't see it for what it is—which will have devastating consequences on his life.",8.518,1983-05-16,L'Argent,6.9,254
31967,en,Dante's Inferno: An Animated Epic,"Dante journeys through the nine circles of Hell -- limbo, lust, gluttony, greed, anger, heresy, violence, fraud and treachery -- in search of his true love, Beatrice. An animated version of the video game of the same name.",19.729,2010-02-09,Dante's Inferno: An Animated Epic,6.9,513
12502,en,Silkwood,"The story of Karen Silkwood, a metallurgy worker at a plutonium processing plant who was purposefully contaminated, psychologically tortured and possibly murdered to prevent her from exposing blatant worker safety violations at the plant.",9.48,1983-12-14,Silkwood,6.949,315
9007,en,Just Like Heaven,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Masterson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",19.759,2005-09-16,Just Like Heaven,6.9,2312
925102,fr,La Nuit du 12,"Young and ambitious Captain Vivés has just been appointed group leader at the Grenoble Criminal Squad when Clara's murder case lands on his desk. Vivés and his team investigate Clara's complex life and relations, but what starts as a professional and methodical immersion into the victim's life soon turns into a haunting obsession.",12.689,2022-07-13,The Night of the 12th,6.9,623
713704,en,Evil Dead Rise,"A reunion between two estranged sisters gets cut short by the rise of flesh-possessing demons, thrusting them into a primal battle for survival as they face the most nightmarish version of family imaginable.",89.454,2023-04-12,Evil Dead Rise,6.946,3078
46705,en,Blue Valentine,"Dean and Cindy live a quiet life in a modest neighborhood. They appear to have the world at their feet at the outset of the relationship. However, his lack of ambition and her retreat into self-absorption cause potentially irreversible cracks in their marriage.",26.293,2010-12-26,Blue Valentine,6.9,3206
9812,en,Thursday,"A former Los Angeles drug dealer moves far away to Texas, making a new life for himself as a married architect in the suburbs. His old crime partner unexpectedly shows up with heroin and gangster business, attracting a slew of violent unsavory characters.",9.654,1998-09-25,Thursday,6.948,309
1412,en,"sex, lies, and videotape","Ann, a frustrated wife, enters into counseling due to a troubled marriage. Unbeknownst to her, her husband John has begun an affair with her sister. When John’s best friend Graham arrives, his penchant for interviewing women about their sex lives forever changes John and Ann’s rocky marriage.",24.159,1989-08-04,"sex, lies, and videotape",6.9,902
458342,en,Private Life,"Richard and Rachel, a couple in the throes of infertility, try to maintain their marriage as they descend deeper and deeper into the insular world of assisted reproduction and domestic adoption.",8.688,2018-10-05,Private Life,6.947,366
116440,en,"Maggie Simpson in ""The Longest Daycare""","Maggie must navigate an eventful first day in daycare. At the Ayn Rand School for Tots, Maggie is diagnosed with average intelligence. Barred from the gifted children, she longs to escape from her glue-guzzling classmates. But when a lonely caterpillar befriends her, she makes it her mission to save it from a ruthless butterfly smashing toddler.",12.587,2012-07-12,"Maggie Simpson in ""The Longest Daycare""",6.947,361
49018,en,Insidious,"A family discovers that dark spirits have invaded their home after their son inexplicably falls into an endless sleep. When they reach out to a professional for help, they learn things are a lot more personal than they thought.",51.94,2011-03-31,Insidious,6.946,6738
15515,en,The 7th Voyage of Sinbad,"When a princess is shrunken by an evil wizard, Sinbad must undertake a quest to an island of monsters to cure her and prevent a war.",20.565,1958-12-05,The 7th Voyage of Sinbad,6.9,272
13198,en,Wristcutters: A Love Story,"Zia, distraught over breaking up with his girlfriend, decides to end it all. Unfortunately, he discovers that there is no real ending, only a run-down afterlife that is strikingly similar to his old one, just a bit worse. Discovering that his ex-girlfriend has also ""offed"" herself, he sets out on a road trip to find her.",8.421,2007-10-19,Wristcutters: A Love Story,6.9,543
10882,en,Sleeping Beauty,"A beautiful princess born in a faraway kingdom is destined by a terrible curse to prick her finger on the spindle of a spinning wheel and fall into a deep sleep that can only be awakened by true love's first kiss. Determined to protect her, her parents ask three fairies to raise her in hiding. But the evil Maleficent is just as determined to seal the princess's fate.",54.648,1959-02-17,Sleeping Beauty,6.9,5119
868,tn,Tsotsi,"The South African multi-award winning film about a young South African boy from the ghetto named Tsotsi, meaning Gangster. Tsotsi, who left home as a child to get away from helpless parents, finds a baby in the back seat of a car that he has just stolen. He decides that it his responsibility to take care of the baby and in the process learns that maybe the gangster life isn’t the best way.",9.021,2005-12-23,Tsotsi,6.947,318
204082,en,Homefront,"Phil Broker is a former DEA agent who has gone through a crisis after his action against a biker gang went horribly wrong and it cost the life of his boss' son. He is recently widowed and is left with a 9-years-old daughter, Maddy. He decides to quit the turbulent and demanding life of thrill for Maddy's sake and retires to a small town. His daughter fights off a boy who was bullying her at school and this sets in motion a round of events that end in his direct confrontation with the local Meth drug lord. His past history with the biker gang also enters the arena, making matters more complex. But he has a mission in his mind to protect his daughter and he is ready to pay any cost that it demands.",33.433,2013-11-12,Homefront,6.946,3475
175112,en,Tinker Bell and the Pirate Fairy,"Zarina, a smart and ambitious dust-keeper fairy who’s captivated by Blue Pixie Dust and its endless possibilities, flees Pixie Hollow and joins forces with the scheming pirates of Skull Rock, who make her captain of their ship. Tinker Bell and her friends must embark on an epic adventure to find Zarina, and together they go sword-to-sword with the band of pirates led by a cabin boy named James, who’ll soon be known as Captain Hook himself.",65.628,2014-02-13,Tinker Bell and the Pirate Fairy,6.946,989
39413,fr,La Tête en friche,An illiterate and lonely man bonds with an older and well-read woman.,9.709,2010-06-02,My Afternoons with Margueritte,6.9,232
